conversation_id,timestamp,message,author
2020-09-18-18-00-03_b3206f29-ca63-4aa6-9926-3dfe2b6aeb06_v2jmcpUgytOZHgzvkfoE-Zm6TcP5RDlpUlf-N-J5nIbJV9QM19sczBNw,2025-05-11 18:22:19,"Yeah, I do apologize.",Agent
2020-09-18-18-00-03_b3206f29-ca63-4aa6-9926-3dfe2b6aeb06_v2jmcpUgytOZHgzvkfoE-Zm6TcP5RDlpUlf-N-J5nIbJV9QM19sczBNw,2025-05-11 18:22:37,"Yeah, it does take about [DURATION] [DURATION] [DURATION] [DURATION].",Agent
2020-09-18-18-00-03_b3206f29-ca63-4aa6-9926-3dfe2b6aeb06_v2jmcpUgytOZHgzvkfoE-Zm6TcP5RDlpUlf-N-J5nIbJV9QM19sczBNw,2025-05-11 18:23:59,"No, I don't have that much time now.",Customer
2020-09-18-18-00-03_b3206f29-ca63-4aa6-9926-3dfe2b6aeb06_v2jmcpUgytOZHgzvkfoE-Zm6TcP5RDlpUlf-N-J5nIbJV9QM19sczBNw,2025-05-11 18:25:04,Okay.,Agent
2020-09-18-18-00-03_b3206f29-ca63-4aa6-9926-3dfe2b6aeb06_v2jmcpUgytOZHgzvkfoE-Zm6TcP5RDlpUlf-N-J5nIbJV9QM19sczBNw,2025-05-11 18:25:09,Okay.,Customer
2020-09-18-18-00-03_b3206f29-ca63-4aa6-9926-3dfe2b6aeb06_v2jmcpUgytOZHgzvkfoE-Zm6TcP5RDlpUlf-N-J5nIbJV9QM19sczBNw,2025-05-11 18:25:39,Is there a better time to try back?,Agent
2020-09-18-18-00-03_b3206f29-ca63-4aa6-9926-3dfe2b6aeb06_v2jmcpUgytOZHgzvkfoE-Zm6TcP5RDlpUlf-N-J5nIbJV9QM19sczBNw,2025-05-11 18:26:01,Yeah.,Customer
2020-09-18-18-00-03_b3206f29-ca63-4aa6-9926-3dfe2b6aeb06_v2jmcpUgytOZHgzvkfoE-Zm6TcP5RDlpUlf-N-J5nIbJV9QM19sczBNw,2025-05-11 18:26:10,"Okay, I can try back.",Agent
2020-09-18-18-00-03_b3206f29-ca63-4aa6-9926-3dfe2b6aeb06_v2jmcpUgytOZHgzvkfoE-Zm6TcP5RDlpUlf-N-J5nIbJV9QM19sczBNw,2025-05-11 18:26:17,Thank you.,Agent
2020-09-18-18-00-03_b3206f29-ca63-4aa6-9926-3dfe2b6aeb06_v2jmcpUgytOZHgzvkfoE-Zm6TcP5RDlpUlf-N-J5nIbJV9QM19sczBNw,2025-05-11 18:27:34,Thank you.,Customer
2020-09-18-18-00-03_b3206f29-ca63-4aa6-9926-3dfe2b6aeb06_v2jmcpUgytOZHgzvkfoE-Zm6TcP5RDlpUlf-N-J5nIbJV9QM19sczBNw,2025-05-11 18:28:17,You have been kicked from this conference.,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 18:58:30,This call may be recorded for quality assurance.,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 18:58:53,"Hi, this is [PERSON_NAME] with [ORGANIZATION].",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 18:59:18,It looks like you were connected to me to compare rates on auto insurance.,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 18:59:24,Is that right?,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:00:41,"Yeah, I have insurance already.",Customer
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:01:20,"Okay, did someone transfer you to me?",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:02:01,"So, ladies, she's transferred me over to you and I told I had insurance already.",Customer
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:03:28,"All right, well, we might be able to find some better rates for you.",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:03:48,Would you be interested in getting a free quote?,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:04:46,"So give me a little quote, man.",Customer
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:04:50,Send that in the mail.,Customer
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:05:59,"All right, well, let me get some of your information here and I'll get you over to an [OCCUPATION].",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:06:22,They'll go over coverage options.,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:06:47,"First of all, could I have your first and last name?",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:07:46,My name is [PERSON_NAME] [PERSON_NAME]. [PERSON_NAME] [PERSON_NAME].,Customer
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:08:07,"All right, and what is your zip code? [LOCATION].",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:08:21,"Okay, and you are in. [LOCATION].",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:08:24,"All right, and who is your current auto insurance provider? [ORGANIZATION] [ORGANIZATION] [ORGANIZATION].",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:08:34,"Okay, how long have you been with them?",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:09:00,"Oh, okay.",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:09:47,Long time.,Customer
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:09:50,"All right, and what do you currently pay per [DURATION] for your insurance?",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:10:45,"I don't know exactly, man.",Customer
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:10:59,"Okay, all right.",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:11:23,And do you own your home?,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:11:45,"No, I rent.",Customer
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:11:51,"Okay, all right, and what is your date of birth? [DATE_OF_BIRTH].",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:11:58,Okay.,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:12:12,"All right, and in the past [DURATION] [DURATION], have you had any DUIs, SR22s, or any at fault accidents?",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:12:40,"No. Okay, good.",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:13:07,And are you looking for coverage above the state minimum requirement?,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:13:11,"Yeah, well, that was [PERSON_AGE] [PERSON_AGE].",Customer
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:13:17,Okay.,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:13:30,All right.,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:13:56,"And would you say your credit is excellent, good, fair or poor?",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:15:13,I have no idea.,Customer
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:15:16,Okay.,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:15:43,All right.,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:15:46,And have you or your [MARITAL_STATUS] ever honorably served in [ORGANIZATION] [ORGANIZATION] [ORGANIZATION]?,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:17:09,"Just got do it all the insurance, man, what's going on here?",Customer
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:18:38,"The for [OCCUPATION] that were honorably discharged, there's one insurance company that has insurance plans tailored just for them.",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:19:07,"That's why we ask, did you honorably serve in the military?",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:20:18,No. No. Okay.,Customer
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:20:41,All right.,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:21:11,"All right, [PERSON_NAME], that's all the information I need.",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:21:23,I'm searching now for your best match.,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:21:53,"Also, while your consent is not required to receive a quote, may we have your permission to send you automated text messages to this number to ensure you're satisfied with the coverage options you receive and provide you with other quote options?",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:22:37,"Well, just send it in the mail, man.",Customer
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:22:54,I can check it from there.,Customer
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:23:40,"All right, well, one moment here.",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:24:09,Let me see what your best match is.,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:24:19,"All right, [PERSON_NAME], it should take about [DURATION] [DURATION] [DURATION] [DURATION] to go over the coverage options available.",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:24:45,"So one moment, I'm going to connect you to a [OCCUPATION] [OCCUPATION] that will go over those coverage options and then they can send you the quote.",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:24:51,"All right, one moment, please stay on the line while we connect you. [PERSON_NAME], thanks for calling [ORGANIZATION], where you're in good hands.",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:25:02,Para [LANGUAGE] o prima el ocho.,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:25:05,This call may be monitored or recorded for quality assurance purposes.,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:25:11,"To save time and get you to the right person, I need to ask you a few quick questions.",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:25:21,Alright.,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:25:45,What kind of coverage are you looking for?,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:25:51,You can say things like auto insurance or a homeowner's policy.,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:27:11,Auto insurance.,Customer
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:27:42,"Sorry, what type of policy was that?",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:28:57,Auto insurance.,Customer
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:29:32,And what's the zip code where you need that coverage? [LOCATION].,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:29:39,"That was [LOCATION], right?",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:30:37,Yeah.,Customer
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:31:50,Great.,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:32:12,Give me one second to see what I can find.,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:32:37,Hmm.,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:32:52,I couldn't find it.,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:32:59,Let's try another way.,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:33:10,"If this quote is for the state of [LOCATION], say yes.",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:33:29,"If not, say no.",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:33:46,"Again, if the quote is for [LOCATION], say yes.",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:34:09,"If not, say no.",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:34:43,Yes.,Customer
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:35:27,"If we can help you with quotes for insurance today, please know that we may need to gather information from other sources, such as driving records or credit reports for you or other members of your household.",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:35:36,"By requesting these quotes, you authorize the sharing of information among affiliates of [ORGANIZATION] [ORGANIZATION] [ORGANIZATION] so we can offer you additional insurance policy options to consider that will help meet the protection needs of your entire household.",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:35:40,Please know that [ORGANIZATION] takes your privacy seriously and we have a detailed policy on how we treat your personal information.,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:35:51,"As permitted by law, this and any subsequently collected information may be shared with outside parties who perform services on [ORGANIZATION] behalf without your authorization.",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:36:19,You have the right to access or correct this information.,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:36:36,"If you want to see our privacy statement, let us know or visit [URL]. [URL] now.",Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:37:04,Stay on the line and I'll get someone to help you with that quote.,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:37:10,All of our [OCCUPATION] are busy at the moment.,Agent
2020-09-21-22-20-03_08b77522-7cc1-4c1a-b540-b8b85014b36f_v24GDTuOEj0YIvSDzyYy3_WDKgQAEldIhVZgC1GpwLcHTJivwalWj2xQ,2025-05-26 19:37:26,Stay on the line and I'll connect you as soon as I can.,Agent
2020-10-02-15-43-00_2d20d103-b8d9-45a0-8d7e-7cac01d980ba_v2cee5-Fp0pLIes5VflFrKEeHKbRqKsomqXqhrA-mje0oZT-DHBzTfuQ,2025-08-27 10:26:46,This call may be recorded for quality assurance.,Agent
2020-10-02-15-43-00_2d20d103-b8d9-45a0-8d7e-7cac01d980ba_v2cee5-Fp0pLIes5VflFrKEeHKbRqKsomqXqhrA-mje0oZT-DHBzTfuQ,2025-08-27 10:27:16,"Hi, this is [PERSON_NAME] with [ORGANIZATION].",Agent
2020-10-02-15-43-00_2d20d103-b8d9-45a0-8d7e-7cac01d980ba_v2cee5-Fp0pLIes5VflFrKEeHKbRqKsomqXqhrA-mje0oZT-DHBzTfuQ,2025-08-27 10:27:19,"It looks like you were connected to me to compare rates on auto insurance today, correct?",Agent
2020-10-02-15-43-00_2d20d103-b8d9-45a0-8d7e-7cac01d980ba_v2cee5-Fp0pLIes5VflFrKEeHKbRqKsomqXqhrA-mje0oZT-DHBzTfuQ,2025-08-27 10:27:30,"Well, that's part of it, but I had a couple other questions and the guy said I should ask you.",Customer
2020-10-02-15-43-00_2d20d103-b8d9-45a0-8d7e-7cac01d980ba_v2cee5-Fp0pLIes5VflFrKEeHKbRqKsomqXqhrA-mje0oZT-DHBzTfuQ,2025-08-27 10:28:00,Do you do any other kind of insurance than auto insurance?,Customer
2020-10-02-15-43-00_2d20d103-b8d9-45a0-8d7e-7cac01d980ba_v2cee5-Fp0pLIes5VflFrKEeHKbRqKsomqXqhrA-mje0oZT-DHBzTfuQ,2025-08-27 10:29:07,"We do auto, home life and commercial.",Agent
2020-10-02-15-43-00_2d20d103-b8d9-45a0-8d7e-7cac01d980ba_v2cee5-Fp0pLIes5VflFrKEeHKbRqKsomqXqhrA-mje0oZT-DHBzTfuQ,2025-08-27 10:29:32,"Okay, because I. The current rate I have is because I bundle through the bank.",Customer
2020-10-02-15-43-00_2d20d103-b8d9-45a0-8d7e-7cac01d980ba_v2cee5-Fp0pLIes5VflFrKEeHKbRqKsomqXqhrA-mje0oZT-DHBzTfuQ,2025-08-27 10:29:42,I have home and auto bundled and I don't know if.,Customer
2020-10-02-15-43-00_2d20d103-b8d9-45a0-8d7e-7cac01d980ba_v2cee5-Fp0pLIes5VflFrKEeHKbRqKsomqXqhrA-mje0oZT-DHBzTfuQ,2025-08-27 10:29:52,"If you could do the same thing and save me money, then I would sure consider it.",Customer
2020-10-02-15-43-00_2d20d103-b8d9-45a0-8d7e-7cac01d980ba_v2cee5-Fp0pLIes5VflFrKEeHKbRqKsomqXqhrA-mje0oZT-DHBzTfuQ,2025-08-27 10:30:48,"All right, great.",Agent
